id,title,date,time,location,category,price,image,description,organizer,capacity,registered,link1,link2,link3,created_at,updated_at,image_file,password,link_name1,link_name2,link_name3,start_date,end_date,image_thumbnail,image_medium,image_full,organizer_name,organizer_phone,video_url,event_dates,location_link,contact,show_title_on_billboard,storage_path,genre,image_position_x,image_position_y,image_micro,user_id,venue_id,venue_name,venue_custom_link,scope,views,address,group_id
370,"견우&뽈의 '블루스 입문(Level1.)",2026-02-13,,"",class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935220022_2ann9/full.webp,"견우&뽈의 '블루스 입문(Level1.)' 신청
* 2월 13일, 20일, 27일(금요일) 3주간 20:00~22:00
* 장소 : 신촌

=========================================================================
블루스를 시작해 보고싶은 분들...
잠깐 배우는 블루스말고 제대로 시작해보고 싶다면...
블루스를 추긴추지만 다양한 스타일로 추고 싶다면...
 
블루스를 처음 접하거나 볼루밍/드래그 블루스 스타일을 해보고 싶은 분들을 위한 블루스 입문 강습입니다.

걷기부터 방향전환&리듬체인지, 간단한 무브로 블루스의 리딩&팔뤄잉 등을 배우며
블루스를 추던 분들도 어색하고 불편한 느낌을 프라이빗하게 교정받고 싶거나 좀더 다이나믹한 블루스를 추는데 도움이 될 것입니다.

국내최초 시작한 딥홀딩 블루스강습 견우&뽈에게 정교하고 디테일한 블루스를 배워보세요.
블루스를 하면 밸런스나 린디 등에도 많은 도움이 됩니다. 블루스의 재미에 빠져보세요 :)
=========================================================================


* 입금계좌 : 하나 222-9101-5432-707 오수연 (입금시 꼭 닉네임을 적어주세요)
* 강습비(3주 장소비 포함) : 솔로 = 10만 / 커플 = 19만(인당 5천원할인) / 재수강 = 7만 / 샤우트,뽈째멤버 = 5천원할인
* 커플신청 시 파트너 고정도 가능합니다.

* 신청/입금 완료 시 개별연락 드립니다.
* 블루스 레벨1(입문)이 끝나면 레벨2(초중급), 레벨3(중급)가 이어집니다.
* 문의 : 뽈 OIO-8668-O8OI

견우&뽈 영상
https://youtube.com/watch?v=OHCsSMuW6GA&pp=ygUK6rKs7JqwIOu9iA%3D%3D

뽈팬클럽에서 강습 업데이트를 보실수 있습니다 🙂
https://linktr.ee/suyeon_bbol",익명,,0,https://docs.google.com/forms/d/e/1FAIpQLSdoj_cUn0lzMPVdsQzeo3g6ISbTc8fTw5bM92Ml4lqN7e47bw/viewform,,,"2026-01-20 18:53:40.952+00","2026-01-20 18:53:41.227496+00",,,신청,,,2026-02-13,2026-02-27,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935220022_2ann9/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935220022_2ann9/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935220022_2ann9/full.webp,관리자,,"","[""2026-02-13"", ""2026-02-20"", ""2026-02-27""]","",,t,event-posters/1768935220022_2ann9,블루스,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768935220022_2ann9/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,,"","",domestic,47,,
352,"Jumpin’ at Istanbul
",2026-01-15,,"DasDas Atatürk, Ataşehir Blv., 34758 Ataşehir/İstanbul, 튀르키예",event,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767925440933_oq79q/full.webp,https://www.instagram.com/jumpinatistanbul/,익명,,0,https://jumpinatistanbul.com/,,,"2026-01-09 02:24:01.52+00","2026-01-09 02:24:01.683587+00",,,홈페이지,,,2026-01-15,2026-01-18,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767925440933_oq79q/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767925440933_oq79q/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767925440933_oq79q/full.webp,관리자,,"","[""2026-01-15"", ""2026-01-16"", ""2026-01-17"", ""2026-01-18""]","",,t,event-posters/1767925440933_oq79q,기타,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767925440933_oq79q/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,,"DasDas Atatürk, Ataşehir Blv., 34758 Ataşehir/İstanbul, 튀르키예","",overseas,12,,
364,"스윙키즈 정규강습",2026-01-18,,"",club,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768714503439_ys7ly/full.webp,"",익명,,0,https://litt.ly/swingkids,,,"2026-01-18 05:35:05.224+00","2026-01-18 05:35:05.895657+00",,,"링크트리 ",,,2026-01-18,2026-01-18,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768714503439_ys7ly/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768714503439_ys7ly/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768714503439_ys7ly/full.webp,,,"",,"",,t,event-posters/1768714503439_ys7ly,정규강습,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768714503439_ys7ly/micro.webp,4a84f67d-338e-45b8-91a4-cbe0336fee70,,"","",domestic,0,,
260,"Shall We Blues",2025-12-27,,"홍대입구2번출구 도보5분",event,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766736514306_ftgyymr5mqg.webp,"💎Shall We Blues 12💎
Shall We Blues
열두번째 파티를 오픈합니다!!

Shall We Blues는
편안한 소셜파티를 지향합니다.
오랫만에 파티에 오시는 분, 블파가 처음이신 분 
모두 환영합니다^^
누구나 부담없이 즐기러 오세요 :)

연말을 맞아 풍성한 핑거푸드와 칵테일
그리고 작은 선물도 준비할께요^^ 
연말파티 좋은 사람들과 함께해요!!

DJ
23:15 - 01:30 비달
01:30 - 03:30 쵸리

* 일시 :  12월 27일 토요일
* 시간 :  23:15 ~ 3:30
* 장소 : 플레이스 오션 (동교동 204-54, 홍대입구2번출구)
* 파티비 : 사전신청 및 입금 20,000원
               현장신청 23,000원

* 신청 : 
https://forms.gle/MhiGsSNoR2ezVP568

* 확인 :
https://docs.google.com/spreadsheets/d/1ylOPuejZ5CIL2r_2D7tj-LJzG7MjOdokX13B9QBrEXg/edit?usp=sharing

*페이스북 이벤트 페이지에서 파티의 상세정보를 확인할수 있습니다.
https://www.facebook.com/share/19ee4sJPVX/?mibextid=wwXIfr",익명,,0,https://forms.gle/MhiGsSNoR2ezVP568,,,"2025-12-26 08:08:35.164+00","2025-12-26 08:08:35.324595+00",,,파티신청,,,2025-12-27,2025-12-27,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnails/1766736514306_ftgyymr5mqg.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766736514306_ftgyymr5mqg.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766736514306_ftgyymr5mqg.webp,,,"",,https://naver.me/xxF2afy1,,t,,파티,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1766736514306_ftgyymr5mqg.webp,0fe9a9ed-9c28-49e6-9f15-8f20ecf7ed2a,,"홍대입구2번출구 도보5분","",domestic,0,,
212,"드림발 2025년 연말파티",2025-12-31,,인더무드신림,event,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766640986110_c0y8m4mju1.webp,"드림발 2025년 연말파티~

한 해의 마무리를 함께 해요

즐거운 발보아 음악과 함께 와인과 맥주, 먹거리들을 준비했어요

​

​

<파티 내용>

일시 : 12월 31일 (수) 오후 7시

장소 : 인더무드신림 북욱화양연화

드레스코드 : 시상식,골드,블랙

​

○ DJ

오후7시~오후8시 : DJ 베리굿맨

오후8시~오후10시 : DJ 투덜

오후10시~오후12시 :  DJ 로사

​

○ 이벤트 : 오후10시

1. 베스트 드레서 런웨이

2. 축하공연 1

3. 축하공연 2

4. 베스트 드레서 시상

5. 시상 (연속출빠왕,연속수강왕,최다소개왕)

​

<참여 신청>

사전신청입금 15,000원/현장 17,000원

※ 사전신청 마감 2025.12.29(월) 오후11시59분

https://forms.gle/FAb4z7QhjcRq3etH7

​

*파티에서 촬영된 사진과 영상은 드림발의 홍보에 사용될 수 있습니다.

#드림발 #DreamBal #발보아 #연말파티 #스윙댄스 #Swingdance",익명,,0,https://cafe.naver.com/dreambal/35587?tc=shared_link&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtc2hhcmUtbGluaw.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjM1NTg3LCJpc3N1ZWRBdCI6MTc2NjE0MjA3ODg0MiwiY2FmZUlkIjoyODkwODE1MH0.Yj1CIyFBN0zV4OPxS6Wj8L1iTKfEfUDx9QsglGmD9OE,,,"2025-12-19 11:02:06.442+00","2025-12-19 11:02:06.60362+00",,"",신청하기,,,2025-12-31,2025-12-31,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnail/1766640986110_c0y8m4mju1.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766640986110_c0y8m4mju1.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766640986110_c0y8m4mju1.webp,,,"",,"",,t,,파티,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1766640986110_c0y8m4mju1.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,,인더무드신림,,domestic,1,,
568,인천스하DJ뉴야,2026-01-31,19:00:00,비밥바,social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767317100119_cb79f/schedules/1769578630155_mt6ry/full.webp,"",,,0,,,,"2026-01-28 05:37:11.331524+00","2026-01-28 05:51:22.933211+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767317100119_cb79f/schedules/1769578630155_mt6ry/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767317100119_cb79f/schedules/1769578630155_mt6ry/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767317100119_cb79f/schedules/1769578630155_mt6ry/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767317100119_cb79f/schedules/1769578630155_mt6ry/micro.webp,935b686a-b940-4dab-b79a-e78f61bff2f5,dbe6236d-513a-43f5-ac18-1288460c129c,비밥바,,domestic,1,"미추홀대로 709 5층",21
103,"솔로재즈 비기너 코스_ Chapter.2 (리코)",2025-11-17,00:00,"",class,Free,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766613446914_ad2lhi4td44.webp,"2025년 리코의 솔로재즈 비기너 코스

""왜 솔로재즈 인가?""

솔로재즈는 단순히 혼자 추는 춤이 아닙니다.

린디합을 더 자유롭고, 더 음악적으로, 더 멋지게 만들어주는

필수 훈련이자 표현의 무대예요.



이 클래스에서는 린디합을 뒷받침하는 기본 리듬과 바운스를 다지고

즉흥적으로 음악을 해섟하는 힘을 키웁니다.

파트너 없이도 춤을 즐길 수 있는 자신감을 얻게 되고

린디합 안에서 나만의 개성을 드러낼 수 있는 무기를 갖게 될 거에요!



🔔린디합을 진짜 잘 추고 싶다면, 솔로재즈부터 시작하세요!!!

춤의 자유와 즐거움이 한층 더 커집니다.","",50,0,https://docs.google.com/forms/d/e/1FAIpQLSfxDhBXcaUB7_luDxgzULyf1PAuQzvyOSM3aonu76wz1edFgQ/viewform,,,"2025-11-10 13:40:38.423+00","2025-11-30 13:49:32.681+00",,1,신청링크,,,2025-11-17,2025-12-01,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnail/1766613446914_ad2lhi4td44.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766613446914_ad2lhi4td44.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766613446914_ad2lhi4td44.webp,관리자,010-0000-0000,,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01""]",,,t,,솔로재즈,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1766613446914_ad2lhi4td44.webp,,,,,domestic,0,,
369,"Team. At the SAVOY 신청(15, 16시즌)",2026-02-08,,사보이볼룸,class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768936087553_02xtr/full.webp,"Team. At the SAVOY 신청(15, 16시즌)
Team. At the Savoy 팀원 모집 안내

+++++++++++++++++++++++++++++++++

Team. At the SAVOY는 스윙댄스 퍼포먼스 팀으로, 
린디합과 솔로 재즈 등 다양한 스타일의 춤을 함께 연습하고 무대에서 공연하는 것을 목표로 하고 있습니다. 
경력이나 실력에 관계없이, 열정과 꾸준함만 있다면 누구나 지원하실 수 있습니다.

테일&하고, 스톰&까미 

두 커플의 강사와 함께 다양한 스타일과 색깔을 담아내고 연습해보면서
팀원 개개인에게 진행되는 강사들의 피드백을 통해 성장을 도모하고,
공연을 통해 결과물을 만들어보며,
크고 작은 성취감 통해 함께 성장하는 것을 목표로 하고 있습니다.

이번 15, 16시즌은 
5/29(금)–5/31(일) 진행되는 
RSF in Shanghai (상하이)에서의 축하
공연을 목표로 진행됩니다.

해외에서 진행되는 축하 공연인 만큼
더 완성도 높은 무대를 만들기 위해
두 개의 시즌(15·16시즌)을 투자해 준비할 예정입니다.

해외 무대에서의 공연은
분명 색다르고 긍정적인 경험이 될 것이라 믿고 있으며,
하나의 공연을 긴 호흡으로 준비하는 만큼
그 과정에서 더 깊고 다양한 피드백을
여러분께 전해드릴 수 있을 것이라 생각합니다.

연습과 공연을 통해 성취를 쌓고, 
즐겁게 성장해보고 싶은 분들의 지원을 기다립니다!

+++++++++++++++++++++++++++++++++

▷▷ 강습 소개
✨️강사 : 테일, 스톰, 하고, 까미
✅️장소 : 사보이볼룸
✅️비용 : 시즌별 230,000원(기존 수강자 20,000원 할인)
✅️계좌 : 카카오뱅크 3333-08-3353126 오덕근
               (사보이 현장에서 카드결제 및 할부 가능합니다.)
✅️강습문의 : https://open.kakao.com/o/sqyOSZEh

▷▷ 강습 일정
- 15시즌(9주)
2월 8일(일) 16시 ~ 19시
2월 22일(일) 16시 ~ 19시
3월 1일(일) 16시 ~ 19시
3월 8일(일) 16시 ~ 19시
3월 15일(일) 16시 ~ 19시
3월 22일(일) 16시 ~ 19시
3월 29일(일) 16시 ~ 19시
4월 5일(일) 16시 ~ 19시
4월 12일(일) 16시 ~ 19시

- 16시즌(9주)
4월 19일(일) 16시 ~ 19시
4월 26일(일) 16시 ~ 19시
5월 3일(일) 16시 ~ 19시
5월 10일(일) 16시 ~ 19시
5월 15일(금) 20시 ~ 23시
5월 17일(일) 16시 ~ 19시
5월 22일(금) 20시 ~ 23시
5월 24일(일) 16시 ~ 19시
5월 26일(화) 20시 ~ 23시",익명,,0,https://docs.google.com/forms/d/e/1FAIpQLSdgqVyKFpSz4WtTeKyX5hBbQU1_C3c-XyqK86xXBDI49gT4vg/viewform,,,"2026-01-20 18:51:48.621+00","2026-01-20 18:51:49.121519+00",,,신청,,,2026-02-08,2026-02-08,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768936087553_02xtr/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768936087553_02xtr/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768936087553_02xtr/full.webp,관리자,,"","[""2026-02-08""]","",,t,event-posters/1768936087553_02xtr,팀원모집,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1768936087553_02xtr/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,59bc5e78-8208-4c7a-b529-56c4421942c5,사보이볼룸,,domestic,24,,
264,"문탄+이화 Monthly Jazz 1월 (1/5_월 시작)",2026-01-05,,"더그라운즈 연습실",class,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766866631779_1uupwndrtje.webp,"문탄+이화 Monthly Jazz 1월 (1/5_월 시작)

Monthly Jazz: 공연을 빚어내는 이달의 재즈

음악과 공연이 만나는 강습
매월 새로운 음악에 맞춘 퍼포먼스를 배우고 연습하며
음악을 공연으로 생생히 표현하는 강습입니다.
음악의 흐름을 몸으로 느끼고,
무대에서 빛나는 자신감을 길러보세요!

▶️ 강습 대상:
재즈 음악과 퍼포먼스에 관심 있는 누구나
무대 위에서의 자신감을 키우고 싶은 분
초보자부터 경험자까지, 모두 환영!

재즈 음악의 매력을 퍼포먼스로 표현하며,
매달 새롭게 빛나는 무대의 주인공이 되어보세요.

▶ 이달의 재즈 :
Hello Babe - Buck Clayton

▶ ﻿﻿일정: 1/5~1/26 월 3주간 PM 8~10
(1/19 휴강)
▶ 장소 : 사당 그라운즈 연습실 D홀

▶ 강습신청: https://forms.gle/HqbaLuxnWhUpGwbx7",익명,,0,https://forms.gle/HqbaLuxnWhUpGwbx7,,,"2025-12-27 20:17:12.264+00","2025-12-27 20:17:12.318696+00",,,신청,,,2026-01-05,2026-01-05,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnails/1766866631779_1uupwndrtje.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766866631779_1uupwndrtje.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766866631779_1uupwndrtje.webp,관리자,,"",,"",,t,,솔로재즈,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1766866631779_1uupwndrtje.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,766270f8-8d32-494e-964d-0738ef7bdb2e,"더그라운즈 연습실",,domestic,1,,
163,"사보이볼룸 연말 파티
Take the s’A’voy Train to 2026 Party!!",2025-12-31,,사보이볼룸,event,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767085382341_qj4ua/full.webp,"🚂 2026행 사보이볼룸 완행열차

​

Take the s’A’voy Train to 2026 Party!!

(사보이볼룸 연말 파티)

​

오늘 오후 2시!

신청이 오픈됩니다.

총 20쌍에게 얼리버드 혜택이 준비되어 있으니 놓치지 마세요!

​

한 해의 끝과 새로운 시작이 만나는 12월 31일,

설레는 New Year Countdown과 함께 모두 모여요!

​

🎷 Sage Min Swingtet의 라이브 연주와 함께

🔥 나도 가수(+밴드)다,

💃 Invitational Mix & Match,

🕺 ProAm Mix & Match,

🌟 Showcase 등

다채로운 이벤트가 진행됩니다!

​

그리고 맛있는 음식과 음료도 풍성하게 준비될 예정!

​

2025년의 마지막 밤, 사보이볼룸 완행열차에 올라

함께 웃고 춤추며 새해를 맞이해요 🚃💃

​

🕒 파티 일정 

• 2025년 12월 31일 (수)

•   사보이볼룸 (Savoy Ballroom)

• Band: Sage Min Swingtet

​

💌 신청 안내

• 파티 신청 오픈: 11월 20일(목) 14:00

• 파티 신청 링크 : https://forms.gle/LLsurB6ZmEs13k1m7

• 파티 신청 확인 : https://bit.ly/4oh5HIc

• 이벤트 신청 오픈: 11월 27일(목) 14:00

​

💰 비용

• 1차 얼리버드 (10쌍): 30,000원

• 2차 얼리버드 (10쌍): 34,000원

• 사전 신청: 38,000원

• 현장 입장: 40,000원
[출처] Take the s’A’voy Train to 2026 Party!! (사보이볼룸 연말 파티) 신청 안내 ",익명,,0,https://forms.gle/LLsurB6ZmEs13k1m7,,,"2025-12-09 03:10:04.123+00","2025-12-09 03:10:04.182637+00",,1,신청링크,,,2025-12-31,2025-12-31,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767085382341_qj4ua/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767085382341_qj4ua/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767085382341_qj4ua/full.webp,,,"",,"",,t,event-posters/1767085382341_qj4ua,파티,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/1767085382341_qj4ua/micro.webp,,59bc5e78-8208-4c7a-b529-56c4421942c5,사보이볼룸,,domestic,1,,
213,"드림발 49회 초급 초중급 중급 수강생 모집(개강 1.4)",2026-01-04,,인더무드신림,club,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766142719841_hqywtdww8lq.webp,"스윙댄스, 발보아 커뮤니티,

드림발(DreamBal)에서

49번째 수강생을 모집합니다.

​

강습신청오픈!!

2025.12.08(월) 오후3시 (15시)

​

※ 초중급 무료재수강 5쌍, 

초급무료재수강 5쌍 선착순 모집!!

금방 마감될 수 있으니,

상위강습 수강 신청,입금을 서둘러주세요!

​

신청

https://forms.gle/CqgfJ17SiitDB8Xd9

​

----------------------------------------------------

○ 문 의

카톡:https://pf.kakao.com/_PjQxdxb

페북:https://www.facebook.com/dreambalsillim

카페:https://cafe.naver.com/dreambal

​

#직장인취미 #드림발 #발보아 #쉐그 #스윙댄스 #dreambal #balboa #shag #swingdance #신림 #서울 #커플댄스 #취미 #인더무드신림 #북욱화양연화 #IntheMoodsillim #드림발소셜",익명,,0,https://cafe.naver.com/dreambal/35570?tc=shared_link&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtc2hhcmUtbGluaw.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjM1NTcwLCJpc3N1ZWRBdCI6MTc2NjE0MjY4OTU5MiwiY2FmZUlkIjoyODkwODE1MH0.yHbsXG1hppajxGEfHUwer5yZ0i2gcrnBx8BRlVi9rxY,,,"2025-12-19 11:12:01.073+00","2025-12-19 11:12:01.18631+00",,"",신청하기,,,2026-01-04,2026-01-04,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/thumbnails/1766142719841_hqywtdww8lq.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/medium/1766142719841_hqywtdww8lq.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/full/1766142719841_hqywtdww8lq.webp,,,"",[],"",,t,,정규강습,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/event-posters/micro/1766142719841_hqywtdww8lq.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,,인더무드신림,,domestic,16,,
694,"DJ 무케 | 스윙피버 114회 졸업파티 (DJ 무케)",2026-02-28,19:00,"스윙잇댄스홀 (대전 유성구 궁동 482-8 지하1층)",social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771989964150_mo17d/full.webp,"스윙피버 114회 졸업파티
날짜: 2026년 2월 28일 (토)
시간: 19:00 ~ 22:00
DJ: 무케
장소: 스윙잇댄스홀 (대전 유성구 궁동)
드레스코드: 노랑
비용: 사전 13,000원 / 현장 14,000원 / 얼리버드 10,000원",,,0,https://www.instagram.com/p/DVKaeLWE6nQ/,,,"2026-02-25 03:26:04.601343+00","2026-02-25 03:26:04.601343+00",,,대전스윙피버,,,2026-02-28,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771989964150_mo17d/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771989964150_mo17d/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771989964150_mo17d/full.webp,,,,,,,t,social-events/1771989964150_mo17d,"DJ,소셜",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771989964150_mo17d/micro.webp,508e4c9e-b180-4c0f-aa98-3e99562a147a,54fe0516-8762-4df3-9c66-14b634fa3f51,"스윙잇 댄스홀 대전",,domestic,10,,2
491,"목피 / 스윙키즈 DJ 휘모리 ",2026-01-15,19:30:00,"피에스타(건대)",social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767259180355_4hcua/schedules/1768445869712_g223n/full.webp,"빠닫샷 이벤트",,,0,,,,"2026-01-15 02:57:50.590205+00","2026-01-21 04:54:31.691688+00",,,,,,,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767259180355_4hcua/schedules/1768445869712_g223n/thumbnails.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767259180355_4hcua/schedules/1768445869712_g223n/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767259180355_4hcua/schedules/1768445869712_g223n/full.webp,,,,,,,t,,,0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-groups/1767259180355_4hcua/schedules/1768445869712_g223n/micro.webp,b1a305f6-6878-4be0-9ff7-2998860608f1,1bd8978a-4ec2-4e56-861d-9549575154bb,"피에스타(건대)",,domestic,1,"서울 광진구 동일로 92 지하",20
640,"DJ 안단테 (Andante) | 목요일 소셜 (with 스윙스캔들)",2026-02-19,19:30,"사보이볼룸 (Savoy Ballroom)",social,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771352799919_mmy1b/full.webp,"목요일 소셜 (with 스윙스캔들)\\n날짜: 2026년 2월 19일 (목)\\n장소: 사보이볼룸\\nDJ: 안단테\\n시간: 19:30 ~ 23:00\\n비용: 9,000원\\n비고: 라이브 파티 참여자 50% 할인 가능",,,0,https://www.instagram.com/p/DU1_gezGGVp/,,,"2026-02-17 18:26:42.382838+00","2026-02-17 18:26:42.382838+00",,,스윙스캔들,,,2026-02-19,,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771352799919_mmy1b/thumbnail.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771352799919_mmy1b/medium.webp,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771352799919_mmy1b/full.webp,,,,,,,t,social-events/1771352799919_mmy1b,"DJ,소셜",0,0,https://mkoryudscamnopvxdelk.supabase.co/storage/v1/object/public/images/social-events/1771352799919_mmy1b/micro.webp,b3c11164-3039-42f1-ae53-f0fb1952f969,,"사보이볼룸 (Savoy Ballroom)",,domestic,9,,2
